Gene,Unnamed: 0,Count,Mean,Std,q1,q2,q3,q4,A,B
spoT,65,419.0,0.0033799589025369212,0.02529167684457355,0.00045599635202919764,0.0009119927040583953,0.0018239854081167906,0.3716370269037848,298,121
group_2697,67,10.0,0.00588235294117645,0.0061225470572533105,0.0,0.0,0.01225490196078427,0.01225490196078427,2,8
group_2542,68,69.0,0.0015558511672773394,0.004541913040548989,0.0,0.0,0.0,0.02469135802469136,37,32
group_2365,69,55.0,0.0013850627486991088,0.0010109702134372034,0.0011574074074074405,0.0011574074074074405,0.0023148148148147696,0.00578703703703709,41,14
group_62,70,31.0,0.32077866044009035,0.27997945417090153,0.04656319290465627,0.17405764966740578,0.6385809312638582,0.7838137472283814,28,3
folP,71,414.0,0.015780629898628117,0.04655022019510582,0.0011695906432748204,0.003508771929824573,0.007017543859649146,0.3801169590643275,293,121
group_930,72,208.0,0.04937130177514792,0.049208073276877685,0.0,0.016393442622950838,0.09836065573770493,0.1202185792349727,137,71
hemN_1,73,419.0,0.005437205441355401,0.003941471205144377,0.0017006802721087901,0.006802721088435382,0.007653061224489831,0.020408163265306145,298,121
group_496,74,419.0,0.11703700328280955,0.16778716080409767,0.0009259259259258855,0.0444444444444444,0.3018518518518518,0.4944444444444445,298,121
group_1134,75,417.0,0.002451516005421082,0.0236371889359806,0.0,0.0,0.0,0.2465277777777778,296,121
group_1713,76,413.0,0.001160777120066323,0.0019212199730568608,0.0,0.0,0.0018518518518518825,0.011111111111111072,298,115
group_1888,77,415.0,7.058709679255625e-05,0.0005849348853703394,0.0,0.0,0.0,0.009803921568627416,295,120
group_1960,82,418.0,0.00021276664108245768,0.0005199003961286012,0.0,0.0,0.0,0.006140350877193002,297,121
capA,83,417.0,0.03853196599916876,0.04245364356285675,0.0,0.0011876484560570106,0.07838479809976251,0.166270783847981,296,121
glk,84,418.0,0.0007827890643195016,0.0007247605222251893,0.0,0.0010131712259371373,0.0010131712259371373,0.0050658561296859075,297,121
xanQ_1,85,420.0,0.14727139096844769,0.15088072553178192,0.004307250538406304,0.10480976310122037,0.2835606604450825,0.7867910983488873,298,122
group_4008,86,419.0,0.003351215128233041,0.003544763289325261,0.0015576323987538387,0.0015576323987538387,0.004672897196261627,0.02024922118380057,298,121
group_2431,87,252.0,0.0001115322234313568,0.0005050766661565089,0.0,0.0,0.0,0.004728132387706864,157,95
group_2997,88,3.0,0.002599090318388589,0.002905871315789228,0.0,0.0,0.005847953216374324,0.005847953216374324,1,2
group_843,89,418.0,0.10266801376877732,0.19398807071667148,0.002096436058700246,0.002096436058700246,0.006289308176100628,0.4926624737945493,297,121
group_630,90,80.0,0.04230014534883721,0.12362611476760405,0.0,0.0,0.003875968992248069,0.4302325581395349,58,22
hscA,91,417.0,0.025089713328449625,0.06260903489585265,0.0014858841010401134,0.003962357602773636,0.008915304606240682,0.8608221892025756,296,121
rpmB,92,418.0,0.00028146955872969365,0.0010696368259678333,0.0,0.0,0.0,0.008547008547008517,297,121
nqo2,93,417.0,0.00031044587272839884,0.0007634378931484772,0.0,0.0,0.0,0.00421940928270037,297,120
group_1660,94,418.0,0.0023276461858354604,0.0027054577474622285,0.0,0.0,0.004830917874396157,0.024154589371980683,297,121
group_1047,95,8.0,0.03895925110132159,0.06701791397524272,0.001468428781204123,0.005139500734214431,0.008810572687224627,0.17033773861967694,5,3
repE,96,110.0,0.04879868036541149,0.1576342165168336,0.0,0.0,0.0010131712259371373,0.7730496453900709,83,27
group_1788,97,417.0,0.0012749091167054804,0.0012799879316030222,0.0,0.002364066193853432,0.002364066193853432,0.007092198581560294,297,120
group_3115,98,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0
group_1813,100,417.0,0.0005750318791096793,0.0009309057893703668,0.0,0.0,0.0020703933747412413,0.0041407867494823725,296,121
ogt,101,419.0,0.01601556060472066,0.05783479927558029,0.0013280212483399725,0.0026560424966799445,0.029216467463479383,0.9428950863213812,298,121
group_798,102,414.0,0.005211420176110935,0.04949472857927268,0.0,0.001883239171374784,0.001883239171374784,0.6967984934086628,294,120
lutB,103,417.0,0.0006410377643643918,0.0005133862203586515,0.0,0.0006872852233676953,0.0006872852233676953,0.002749140893470781,296,121
group_382,104,418.0,0.010939462619140264,0.00895644948501262,0.0,0.008888888888888835,0.01777777777777778,0.026666666666666616,297,121
group_2599,106,7.0,0.0003136701366425437,0.00029988940266969437,0.0,0.0004803073967338812,0.0004803073967338812,0.0009606147934678733,7,0
hpf,107,418.0,0.001297247053494432,0.001555895967055644,0.0,0.0021574973031284195,0.0021574973031284195,0.01941747572815533,297,121
trpA,108,419.0,0.001959780752571961,0.0029135468291445372,0.0,0.0012722646310432404,0.002544529262086481,0.041984732824427495,298,121
gatC,110,412.0,0.001099411800717733,0.005581611071068395,0.0,0.0,0.0,0.037800687285223344,291,121
group_1620,111,2.0,0.013095238095238104,0.013095238095238104,0.0,0.013095238095238104,0.02619047619047621,0.02619047619047621,2,0
group_1853,113,263.0,0.0,0.0,0.0,0.0,0.0,0.0,155,108
group_3155,115,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
group_319,116,415.0,0.17776765533659108,0.15085329591671806,0.07749077490774903,0.17343173431734316,0.26322263222632225,0.5940959409594095,295,120
group_970,117,32.0,0.006040219907407428,0.0056488363833229705,0.0,0.006172839506172867,0.006172839506172867,0.02469135802469136,14,18
group_703,118,419.0,0.01450239315570509,0.012820896775162743,0.001366120218579181,0.005464480874316946,0.02732240437158473,0.031420765027322384,298,121
group_124,119,67.0,0.02011096427030674,0.011960927301583659,0.010224948875255602,0.02249488752556239,0.03067484662576692,0.05930470347648265,43,24
group_898,120,383.0,0.014650016954211547,0.014770250648777988,0.0,0.01098901098901095,0.02930402930402931,0.05494505494505497,270,113
group_2325,121,6.0,0.0013128800442233509,0.0010547496906076577,0.0,0.001243781094527385,0.00248756218905477,0.00248756218905477,5,1
group_2502,122,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0
prpC,123,419.0,0.011878449742429322,0.009440318216450416,0.005221932114882533,0.011314186248912115,0.0191470844212358,0.09921671018276768,298,121
rsuA,124,419.0,0.001971992106475296,0.0014406594872622984,0.0014430014430014682,0.0014430014430014682,0.0028860028860029363,0.004329004329004293,298,121
group_1753,125,405.0,3.551950590776873e-05,0.0002907477819173311,0.0,0.0,0.0,0.0024154589371980784,287,118
group_1174,126,417.0,0.0009364211268874584,0.011143267252891966,0.0,0.0,0.0,0.16397849462365588,296,121
traG,127,209.0,0.011820959290110618,0.08749183485961975,0.0,0.0005291005291004902,0.0005291005291004902,0.9894179894179894,137,72
gloC,128,417.0,0.010232308771505995,0.057327131049942616,0.0,0.0,0.0031595576619273267,0.9336492890995258,296,121
group_1920,129,416.0,0.0014546179870699198,0.001998193633426461,0.0,0.0,0.002962962962962945,0.007407407407407419,295,121
group_3026,130,3.0,0.0004586629973627095,0.0005128008204334126,0.0,0.0,0.0010319917440660964,0.0010319917440660964,0,3
group_1122,133,148.0,0.002576233772890965,0.004155733378987721,0.0,0.0,0.0043859649122807145,0.013157894736842146,117,31
group_1705,134,23.0,0.0035485689649454367,0.002958626878906923,0.0,0.0043859649122807145,0.006578947368421018,0.010964912280701731,14,9
group_1976,138,415.0,0.00198465061177473,0.001969858796462048,0.0,0.0026881720430107503,0.0026881720430107503,0.008064516129032251,296,119
group_1538,139,9.0,0.0035513323495182953,0.005929374633431532,0.0,0.0009718172983479434,0.001457725947521915,0.016520894071914486,1,8
glmU,140,418.0,0.00944026940491816,0.032675248671169,0.002812939521800284,0.004922644163150469,0.007735583684950753,0.4985935302390999,297,121
group_2554,142,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2
frmA_1,145,419.0,0.0007301226921630898,0.0007626838600443572,0.0,0.00137174211248281,0.00137174211248281,0.004115226337448541,298,121
group_74,146,249.0,0.05110225036692957,0.13821641628335424,0.0026041666666666297,0.00390625,0.00520833333333337,0.85546875,193,56
group_4085,147,419.0,0.0001098067211839638,0.0007065670445010994,0.0,0.0,0.0,0.0092592592592593,298,121
mepH_1,148,418.0,0.05437050769184072,0.07135590498404187,0.001494768310911776,0.008968609865470878,0.13153961136023914,0.44843049327354256,297,121
ybgI,149,417.0,0.007961880278421266,0.05621740876952231,0.0,0.0026560424966799445,0.003984063745019917,0.9561752988047808,296,121
group_926,150,78.0,0.012476609518029631,0.008129604209782813,0.002564102564102555,0.015384615384615332,0.017948717948717996,0.030769230769230767,68,10
group_480,151,418.0,0.010256182906088086,0.0709508364114989,0.0013020833333333706,0.0013020833333333706,0.0032552083333333703,0.9075520833333334,297,121
group_172,152,644.0,0.4480754945825003,0.3709904071177905,0.0009124087591241279,0.38138686131386856,0.7144160583941606,0.957116788321168,478,166
nagZ,153,399.0,0.02191630458284298,0.014946851906524459,0.008287292817679592,0.02117863720073665,0.03591160220994472,0.04880294659300189,288,111
rplD,154,416.0,0.001599322970006446,0.007747432306939356,0.0,0.0,0.0,0.049679487179487225,295,121
group_1676,155,10.0,0.007438016528925614,0.01587551463826325,0.0,0.0,0.0,0.04132231404958675,0,10
group_1051,156,129.0,0.2315985409476903,0.2315450282399439,0.0,0.004474272930648726,0.4630872483221477,0.4653243847874721,124,5
group_1384,157,417.0,0.00453285075625289,0.004004216708170601,0.0,0.005602240896358524,0.008403361344537784,0.014005602240896307,296,121
trmJ,159,419.0,0.001488072801018491,0.008689423011772708,0.0,0.001225490196078427,0.001225490196078427,0.12867647058823528,298,121
rlmB_2,162,419.0,0.008752908235366405,0.005595290504790348,0.005312084993359889,0.009296148738379806,0.013280212483399723,0.0239043824701195,298,121
holA,166,418.0,0.0014788259562875366,0.0011123540296001145,0.0010010010010009782,0.0010010010010009782,0.002002002002001957,0.00700700700700696,297,121
hemX,167,419.0,0.003480020079877908,0.022162832720297003,0.0,0.0,0.0007490636704119423,0.17902621722846446,298,121
yacG,168,418.0,0.0017912331939025398,0.002318325907504305,0.0,0.0,0.004761904761904745,0.00952380952380949,297,121
slt,169,417.0,0.00754688236242934,0.004815856287072428,0.004862236628849326,0.008103727714748765,0.00972447325769854,0.049702863317125916,296,121
group_3917,170,419.0,0.00013274499065762284,0.0006004744990669674,0.0,0.0,0.0,0.002849002849002802,298,121
group_1011,172,6.0,0.17736625514403292,0.15914863077377206,0.0,0.21851851851851856,0.2518518518518519,0.437037037037037,1,5
group_1636,173,10.0,0.00767346938775511,0.016002025776601342,0.0,0.0,0.00045351473922905505,0.042176870748299344,0,10
group_3296,174,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0
gcvH,175,419.0,0.0016136679423262386,0.0015670708149203895,0.0,0.002583979328165343,0.002583979328165343,0.007751937984496138,298,121
group_1845,176,281.0,0.0,0.0,0.0,0.0,0.0,0.0,165,116
tilS,177,416.0,0.0005009775894908341,0.0005548933450582762,0.0,0.0007627765064835977,0.0007627765064835977,0.0030511060259343914,296,120
putA,180,418.0,0.00711793704072165,0.005640199122805709,0.0013865779256794222,0.008042151968940647,0.01136993899057126,0.020798668885191333,297,121
group_815,181,418.0,0.0021106656819743354,0.022599606116647845,0.0,0.0,0.0,0.34259259259259256,297,121
group_2467,182,208.0,0.009539575128798827,0.010872196461250695,0.0,0.0011148272017836858,0.02229654403567449,0.024526198439241864,137,71
speB,184,418.0,0.0008466661731239152,0.0008332725244830927,0.0,0.0010822510822511287,0.0010822510822511287,0.004329004329004293,297,121
fusA,185,416.0,0.0003324242741926495,0.00033613795154597333,0.0,0.00047483380816715215,0.00047483380816715215,0.0023741690408357607,295,121
mntP,186,604.0,0.3735073899620663,0.3415972445058798,0.0,0.3097345132743363,0.8082595870206489,0.8082595870206489,407,197
prmC_1,187,417.0,0.0010216826101512844,0.0011080630647652481,0.0,0.001216545012165504,0.002433090024330897,0.0036496350364964014,296,121
tcdA,188,419.0,0.00413827643109774,0.05233279138315322,0.0,0.0,0.0012870012870013214,0.7619047619047619,298,121
pilQ,189,420.0,0.010139396215595169,0.049529842014738514,0.0008904719501335867,0.0017809439002671734,0.012021371326803254,0.9781834372217276,299,121
epsD,190,420.0,0.4886926345218474,0.4296153238118037,0.07015902712815714,0.4639850327408793,0.9260991580916744,0.9971936389148736,229,191
group_1490,191,4.0,0.15175585284280935,0.19591596358323468,0.0,0.0,0.4046822742474916,0.4046822742474916,0,4
glnE,192,418.0,0.013572531797050863,0.07714542591063198,0.0014864362690449884,0.0026012634708286733,0.0037160906726123604,0.9981419546636938,297,121
group_1936,193,413.0,0.0002686369634070771,0.0010146636187070325,0.0,0.0,0.0,0.008130081300813052,294,119
group_1578,194,11.0,0.04260032376246059,0.09573232109672077,0.0,0.0,0.0,0.25773195876288657,11,0
group_966,197,14.0,0.008486321357811414,0.011161137896841715,0.0004782400765184214,0.005021520803443313,0.021042563366810096,0.048780487804878085,2,12
group_715,198,363.0,0.0182550469030069,0.03521142156572216,0.0,0.008695652173912993,0.008695652173912993,0.17101449275362324,265,98
group_132,199,381.0,0.011484598407793322,0.015291685687267409,0.005263157894736858,0.010526315789473715,0.015789473684210575,0.1947368421052632,283,98
nuoH,200,418.0,8.3399871487464e-05,0.00027038242929267357,0.0,0.0,0.0,0.0018570102135562203,297,121
nsrR,201,418.0,0.001837595705639018,0.02468147082322946,0.0,0.0,0.0,0.3603603603603603,297,121
group_34,202,137.0,0.25845555868465986,0.22612156934805586,0.04761904761904767,0.19047619047619047,0.435374149659864,0.7238095238095238,102,35
group_2333,203,20.0,0.0016358024691358224,0.0014000466311973356,0.0,0.002057613168724326,0.002057613168724326,0.004115226337448541,11,9
group_2729,205,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3
group_2941,207,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3
cbbZC,208,419.0,0.006068960231900743,0.0455342898671116,0.0015151515151514696,0.00303030303030305,0.004545454545454518,0.6651515151515152,298,121
group_2732,209,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0
secA_2,210,418.0,0.02102437410328014,0.10430715858710483,0.0,0.0,0.0003635041802980688,0.5757906215921483,297,121
group_314,211,421.0,0.021358316614202105,0.08641526757569824,0.0,0.001779359430605032,0.005338078291814985,0.9875444839857652,298,123
group_3431,212,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0
group_3216,213,3.0,0.003152088258471241,0.003524141808510313,0.0,0.0,0.007092198581560294,0.007092198581560294,2,1
traJ,214,208.0,0.0005124786196375699,0.001971756578772809,0.0,0.0,0.0,0.02604166666666663,137,71
group_1179,215,417.0,0.0009465475268622557,0.0059334609764027406,0.0,0.0,0.0,0.05434782608695653,296,121
rocG,216,36.0,0.00230338363054411,0.002731162076140058,0.0,0.0,0.003703703703703653,0.007407407407407419,27,9
group_1091,217,419.0,0.0023620109396960565,0.03326320191036946,0.0,0.0,0.0,0.4857881136950905,298,121
emrA,218,421.0,0.03021163356565886,0.1038813255446145,0.0,0.0008045052292839916,0.0016090104585679832,0.9678197908286404,297,124
proS,219,419.0,0.0006422111236947872,0.0005964041559695307,0.0,0.0005837711617046049,0.0011675423234092095,0.002918855808523025,298,121
pdxA,220,417.0,0.0005811951538554074,0.0006247017915944598,0.0,0.0010070493454179539,0.0010070493454179539,0.003021148036253752,296,121
rsmA,221,419.0,0.010251108570780931,0.023820196542327563,0.0012820512820512775,0.002564102564102555,0.01666666666666672,0.34102564102564104,298,121
cmpB,222,420.0,0.008697275681402663,0.050660736706406535,0.002849002849002802,0.0042735042735042575,0.005698005698005715,0.9643874643874644,299,121
iscA,223,418.0,7.392165844684925e-05,0.000475089289706973,0.0,0.0,0.0,0.006230529595015577,297,121
group_2594,225,2.0,0.000941619585687392,0.000941619585687392,0.0,0.000941619585687392,0.001883239171374784,0.001883239171374784,2,0
group_2641,226,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
group_795,227,418.0,0.0071381990782720655,0.04836186733284677,0.0011481056257175435,0.0022962112514350874,0.003444316877152742,0.9529276693455798,298,120
group_267,228,417.0,0.02003963679816473,0.07282931451167754,0.0,0.0,0.0006146281499692652,0.6521204671173939,296,121
topB,229,281.0,0.018407225607280447,0.06601819185213166,0.0009803921568627416,0.0019607843137254832,0.025980392156862764,0.7960784313725491,165,116
rhaS,230,422.0,0.027613890818406917,0.13074898527968487,0.0010351966873706207,0.0020703933747412413,0.003105590062111752,0.9875776397515528,297,125
group_1237,234,419.0,0.0017041069553579153,0.00986694314845657,0.0,0.0,0.002478314745972709,0.14622057001239153,298,121
group_3158,235,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
metQ,236,417.0,0.0011039934575453574,0.0008641375704992331,0.0,0.0011534025374856376,0.0011534025374856376,0.004613610149942327,296,121
group_227,237,47.0,0.03353466640021642,0.027280982723317426,0.0015015015015015232,0.031531531531531536,0.0570570570570571,0.0780780780780781,43,4
group_400,238,282.0,0.018118536109960084,0.07684153208680375,0.00462962962962965,0.007275132275132323,0.01058201058201058,0.9636243386243386,166,116
nucH,239,416.0,0.02155536037146616,0.028393729173238774,0.0,0.001481481481481528,0.053333333333333344,0.2148148148148148,296,120
group_2872,240,2.0,0.0014492753623188135,0.0014492753623188135,0.0,0.0014492753623188135,0.0028985507246376274,0.0028985507246376274,0,2
group_2601,241,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1
group_3502,242,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3
group_1785,244,417.0,0.0007184738994633337,0.0018394381103238767,0.0,0.0,0.0,0.010309278350515427,296,121
group_1277,246,414.0,0.0020207299425877394,0.0034119159880184107,0.0,0.0014619883040936088,0.0029239766081871066,0.049707602339181256,293,121
group_1450,247,4.0,0.055634469696969696,0.05516809682335326,0.0,0.05587121212121216,0.1103219696969697,0.1117424242424242,4,0
group_354,248,24.0,0.2906113834422658,0.2817189194447112,0.0019607843137254832,0.09607843137254901,0.5784313725490196,0.6411764705882352,8,16
fatC,249,465.0,0.2010274245429292,0.33556694461207043,0.00512820512820511,0.01025641025641022,0.15589743589743588,0.9948717948717948,312,153
tsf,254,417.0,0.002253585242370291,0.0014897881184594212,0.0011695906432748204,0.002339181286549752,0.003508771929824573,0.007017543859649146,296,121
bcd,255,417.0,0.014130482843282369,0.011907298979260449,0.008241758241758212,0.012820512820512777,0.022893772893772923,0.07509157509157505,296,121
gltS,256,417.0,0.00499649899643892,0.04366329295974463,0.0,0.0,0.0008230452674896638,0.5209876543209877,296,121
ccsA,257,419.0,0.0017811875684637989,0.002245705933369245,0.0008417508417508657,0.0008417508417508657,0.0016835016835017313,0.011784511784511786,298,121
prlC,258,417.0,0.010943359262078749,0.006259362946048236,0.006381934216985741,0.011291114383897849,0.015709376534118857,0.02650957290132549,296,121
group_3183,259,2.0,0.0018939393939393925,0.0018939393939393925,0.0,0.0018939393939393925,0.003787878787878785,0.003787878787878785,1,1
group_1885,260,330.0,6.38884004454595e-05,0.0004716703126096013,0.0,0.0,0.0,0.0035460992907800915,245,85
group_1523,264,12.0,0.009456264775413723,0.010572425425530937,0.0,0.0,0.021276595744680882,0.021276595744680882,9,3
group_1304,265,418.0,0.0020126055117607768,0.004107147587787763,0.0,0.0032362459546925178,0.0032362459546925178,0.04530744336569581,297,121
purM,266,418.0,0.0014273664126400615,0.001078023262662423,0.0009661835748792091,0.0009661835748792091,0.0019323671497584183,0.004830917874396157,297,121
rffG,267,417.0,0.00586629708665775,0.02961318692673926,0.0,0.0009606147934678733,0.0009606147934678733,0.18347742555235347,296,121
group_1195,271,418.0,0.0021356877931966657,0.012224218596340888,0.0,0.0,0.0026881720430107503,0.18010752688172038,297,121
group_1467,272,13.0,0.009419458381143084,0.0045785711908370354,0.006337135614702172,0.010139416983523495,0.012674271229404344,0.017743979721166037,9,4
ilvC,273,417.0,0.0004972679583406081,0.0009138624232375617,0.0,0.0,0.0009861932938856066,0.006903353057199246,296,121
tag,274,419.0,0.000387536137775806,0.0007747600237197407,0.0,0.0,0.0,0.003623188405797117,298,121
metF,275,419.0,0.008388779611151873,0.02418671083111202,0.0027985074626866173,0.0046641791044775855,0.0074626865671642015,0.2042910447761193,298,121
group_4032,276,419.0,0.0003323956493928768,0.0006413927828903147,0.0,0.0,0.0,0.004711425206124886,298,121
shlB,277,417.0,0.0009837268651565155,0.005671695977836102,0.0,0.0009718172983479434,0.0009718172983479434,0.08357628765792036,296,121
group_2845,278,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0
group_2011,279,247.0,3.513892785774609e-05,0.00027501246324181875,0.0,0.0,0.0,0.004357298474945481,198,49
group_2636,280,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
group_437,281,173.0,0.3370782647136684,0.31242753090954345,0.0,0.3974358974358975,0.5794871794871794,0.9752136752136752,164,9
group_991,282,7.0,0.2114242522405788,0.2228703358418536,0.0,0.0978835978835979,0.4761904761904762,0.4788359788359789,3,4
group_1729,283,416.0,0.00028545834261757,0.0005889066907115773,0.0,0.0,0.0,0.002789400278940035,295,121
argA,288,418.0,0.0021391828849443412,0.0035552688771725467,0.0007627765064835977,0.0015255530129671955,0.002288329519450793,0.06254767353165525,297,121
group_1514,289,208.0,0.004534692777057034,0.006311168501569056,0.0,0.0017825311942959445,0.0089126559714795,0.058823529411764726,137,71
group_3389,290,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0
accA,291,417.0,0.0028641595117191603,0.0030824302591863197,0.0,0.0010416666666667183,0.006249999999999978,0.009375000000000022,296,121
greB,292,419.0,0.002324256415079695,0.0017719746981438985,0.002032520325203291,0.002032520325203291,0.004065040650406471,0.008130081300813052,298,121
mnmA,293,417.0,0.0012535734801447569,0.005043885944489977,0.0,0.0008680555555555802,0.0008680555555555802,0.04427083333333337,296,121
group_2936,294,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3
group_2490,296,13.0,0.0018363599265456183,0.0018090778859104265,0.0,0.002873563218390829,0.002873563218390829,0.005747126436781658,9,4
pilE_4,297,190.0,0.0752496128961573,0.07330485367397878,0.027301365068253425,0.04130206510325518,0.10745537276863848,0.4760238011900595,144,46
